data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
7669444,104,MMR9196,9196,1-Dec-19,2019,1,Battles,Armed clash,Military Forces of Myanmar (2016-2021),,1,ULA/AA: United League of Arakan/Arakan Army,,2,12,Southeast Asia,Myanmar,Rakhine,Mrauk-U,Mrauk-U,Shar Shey Pyin,20.7472,93.0857,1,Development Media Group; Narinjara News,Subnational,"On 1 December 2019, in Shar Shey Pyin (aka) Shar Yay Pyin Village, in Shar Shey Pyin Village Tract, in Mrauk-U Township, in Rakhine State, three children and two women were injured after they were hit by the pieces of artillery shells which were launched by the Myanmar military. A villager claimed that the Myanmar security forces firstly fired small guns at a group of fleeing female workers before they fired artillery shells. However, the military claimed that its column was attacked by the AA from the village and fighting broke out.",0,1612998727,MMR
7671500,104,MMR9203,9203,1-Dec-19,2019,1,Battles,Armed clash,Military Forces of Myanmar (2016-2021),Military Forces of Myanmar (2016-2021) Border Guard Force,1,NMSP/MNLA: New Mon State Party/Mon National Liberation Army,,2,12,Southeast Asia,Myanmar,Kayin,Kawkareik,Kyainseikgyi,Payathonzu,15.3044,98.3781,2,Myanmar Times,National,"On 1 December 2019, near Payathonzu, in Kyainseikgyi Township, in Kayin State, a clash broke out between the New Mon State Party and the Myanmar military near Japan Yae Twin village. The clash resulted in a death of a member of Myanmar military Border Guard Force.",1,1612998733,MMR
7671551,104,MMR9202,9202,1-Dec-19,2019,1,Battles,Armed clash,Unidentified Armed Group (Myanmar),,3,Military Forces of Myanmar (2016-2021),,1,13,Southeast Asia,Myanmar,Rakhine,Thandwe,Toungup,Ma-Ei,19.3423,94.1384,1,Narinjara News,Subnational,"On 1 December 2019, near Ma-Ei Town, in Toungup Township, in Rakhine State, the residents were concerned after they heard the sounds of artillery fire and gunfire. A resident claimed that she heard the gunfire after a military vehicle passed through the San Kar Creek bridge. Later three villagers were arrested.",0,1612998733,MMR
7669783,104,MMR9192,9192,30-Nov-19,2019,1,Battles,Armed clash,Military Forces of Myanmar (2016-2021),,1,ULA/AA: United League of Arakan/Arakan Army,,2,12,Southeast Asia,Myanmar,Chin,Mindat,Paletwa,Mun Daunt,21.2204,92.8881,2,Development Media Group,National,"On 30 November 2019, in Paletwa Township, in Chin State, fighting broke out between the Myanmar military and the Arakan Army near Mon Htaunt (Mun Daunt) village. The AA reported an unknown number of military fatalities. Unknown fatalities coded at 3.",3,1612998728,MMR
7672093,104,MMR9258,9258,30-Nov-19,2019,1,Battles,Armed clash,Military Forces of Myanmar (2016-2021),,1,KIO/KIA: Kachin Independence Organization/Kachin Independence Army,,2,12,Southeast Asia,Myanmar,Kachin,Myitkyina,Waingmaw,Nam Sang Yang,24.8688,97.5366,2,Radio Free Asia,Regional,"On 30 November 2019, around Nam Sang Yang Village, in Waingmaw Township, in Kachin State, fighting broke out between the Myanmar military and the Kachin Independence Army.",0,1612998734,MMR
7669796,104,MMR9186,9186,30-Nov-19,2019,1,Battles,Armed clash,Military Forces of Myanmar (2016-2021),,1,ULA/AA: United League of Arakan/Arakan Army,,2,12,Southeast Asia,Myanmar,Rakhine,Mrauk-U,Myebon,Hin Kha Yaw,19.9426,93.6905,2,Development Media Group,Subnational,"On 30 November, north of Hin Kha Yaw Village, in Sa Hnyin Village Tract, in Myebon Township, in Rakhine State, fighting broke out between the Myanmar military and the Arakan Army near a road located 1-kilometer distance in north of the village. AA claimed that 12 military soldiers were killed and it seized some weapons of the military. It also claimed that two military helicopters fired rockets during the battle.",12,1612998728,MMR
7669817,104,MMR9180,9180,30-Nov-19,2019,1,Battles,Armed clash,Military Forces of Myanmar (2016-2021),,1,ULA/AA: United League of Arakan/Arakan Army,,2,12,Southeast Asia,Myanmar,Rakhine,Mrauk-U,Myebon,Hin Kha Yaw,19.9426,93.6905,2,Development Media Group,Subnational,"On 30 November 2019, near Sa Hnyin Village, in Myebon Township, in Rakhine State, fighting broke out between the Myanmar military and the Arakan Army in between Hin Kha Yaw and In Gyin. The military also used two helicopters and attacked the mountain ranges near Hin Kha Yaw.",0,1612998728,MMR
7669824,104,MMR9190,9190,30-Nov-19,2019,1,Battles,Armed clash,Military Forces of Myanmar (2016-2021),,1,ULA/AA: United League of Arakan/Arakan Army,,2,12,Southeast Asia,Myanmar,Rakhine,Mrauk-U,Myebon,Toke Chaung,19.9671,93.6483,2,Development Media Group,Subnational,"On 30 November, near the northwest of Toke Chaung Village, in Yae Gaung Chaung Village Tract, in Myebon Township, in Rakhine State, fighting broke out between the Myanmar military and the Arakan Army near northwest of the village. AA claimed that two military helicopters also fired rockets during the battle.",0,1612998728,MMR
7669826,104,MMR9189,9189,30-Nov-19,2019,1,Battles,Armed clash,Military Forces of Myanmar (2016-2021),,1,ULA/AA: United League of Arakan/Arakan Army,,2,12,Southeast Asia,Myanmar,Rakhine,Mrauk-U,Myebon,Sa Hnyin,19.9788,93.7215,2,Development Media Group,Subnational,"On 30 November 2019, in south of Sa Hnyin Village, in Sa Hnyin Village Tract, in Myebon Township, in Rakhine State, fighting broke out between the Myanmar military and the Arakan Army at 1.2-kilometer distance in south of the village. AA claimed that two military helicopters also fired rockets during the battle.",0,1612998728,MMR
7669847,104,MMR9178,9178,30-Nov-19,2019,1,Battles,Armed clash,Military Forces of Myanmar (2016-2021),,1,ULA/AA: United League of Arakan/Arakan Army,,2,12,Southeast Asia,Myanmar,Rakhine,Mrauk-U,Myebon,Sa Hnyin,19.9788,93.7215,2,Development Media Group,Subnational,"On 30 November 2019, near Sa Hnyin Village, in Myebon Township, in Rakhine State, fighting broke out between the Myanmar military and the Arakan Army in a location between Sa Hnyin and Sat Yar villages. The military also used two helicopters and attacked the mountain ranges at the back of the Sa Hnyin village.",0,1612998729,MMR
7670198,104,MMR9193,9193,30-Nov-19,2019,2,Explosions/Remote violence,Remote explosive/landmine/IED,Unidentified Armed Group (Myanmar),,3,Military Forces of Myanmar (2016-2021),,1,13,Southeast Asia,Myanmar,Rakhine,Mrauk-U,Mrauk-U,Shar Shey Pyin,20.7472,93.0857,2,Irrawaddy,National,"Around 30 November 2019, near Shar Shey Pyin, in Mrauk-U Township, in Rakhine State, a mine attack against the Myanmar military occurred near the village.",0,1612998729,MMR
7671481,104,MMR9191,9191,30-Nov-19,2019,1,Battles,Armed clash,Military Forces of Myanmar (2016-2021),,1,ULA/AA: United League of Arakan/Arakan Army,,2,12,Southeast Asia,Myanmar,Rakhine,Mrauk-U,Kyauktaw,Tin Ma,21.0128,92.985,1,Myanmar Times,National,"On 30 November 2019, in Tin Ma Village, in Tin Ma Village Tract, in Kyauktaw Township, in Rakhine State, the Arakan Army claimed that it attacked a landing craft Marine Princess that was carrying Myanmar military troops. The military-run newspaper reported that AA attacked a landing craft carrying the heavy machineries for Paletwa-bridge project in Kalandan River. It also claimed that AA seized the crew but released later and took some mobile phones and money. AA, however, denied the accusations that it did not loot the valuables.",0,1612998733,MMR
7669443,104,MMR9187,9187,30-Nov-19,2019,1,Battles,Armed clash,Military Forces of Myanmar (2016-2021),,1,KIO/KIA: Kachin Independence Organization/Kachin Independence Army,,2,12,Southeast Asia,Myanmar,Kachin,Bhamo,Mansi,Mansi,24.1161,97.2966,2,Radio Free Asia; Kachin News Group,Subnational-Regional,"On 30 November 2019, in Mansi Township, in Kachin State, fighting broke out between the Myanmar military and Kachin Independence Army battalion under brigade 5. Some battalions of KIA were seized by the military but no casualties were reported.",0,1612998727,MMR
7818962,104,MMR9188,9188,30-Nov-19,2019,1,Protests,Peaceful protest,Protesters (Myanmar),,6,,,0,60,Southeast Asia,Myanmar,Nay Pyi Taw,Nay Pyi Taw,,Nay Pyi Taw,19.745,96.1297,2,AFP,International,"On 30 November 2019, in Nay Pyi Taw, thousands of people rallied in support of the State Counsellor who will defend a lawsuit regarding the violation of Genocide Convention filed against Myanmar by the Gambia country at the ICJ. [size=thousands]",0,1618442050,MMR
6692853,104,MMR9179,9179,30-Nov-19,2019,1,Explosions/Remote violence,Remote explosive/landmine/IED,Unidentified Armed Group (Myanmar),,3,Civilians (Myanmar),,7,37,Southeast Asia,Myanmar,Rakhine,Sittwe,Rathedaung,Ah Ngu Maw (Kone Tan),20.2879,92.7259,2,VOA,International,"On 30 November 2019, in north of Ah Ngu Maw (Kone Tan) Village, in Rathedaung Township, in Rakhine State, a 14-year old child who was tending the cows in a hill was killed by a landmine explosion.",1,1576855214,MMR
7671554,104,MMR9176,9176,29-Nov-19,2019,1,Explosions/Remote violence,Remote explosive/landmine/IED,Unidentified Armed Group (Myanmar),,3,Military Forces of Myanmar (2016-2021),,1,13,Southeast Asia,Myanmar,Rakhine,Mrauk-U,Mrauk-U,Tha Pyay Kan,20.7189,93.1017,2,Narinjara News,Subnational,"On 29 November 2019, near Tha Pyay Kan Village, in Mrauk-U Township, in Rakhine State, a column of Myanmar military stepped on landmines on the Sittwe-Yangon road in north of the village. The military also arrested two villagers from the village.",0,1612998733,MMR
6693139,104,MMR9174,9174,29-Nov-19,2019,1,Protests,Peaceful protest,Protesters (Myanmar),Labour Group (Myanmar); YCOWA: Yaung Chi Oo Workers Association,6,,,0,60,Southeast Asia,Myanmar,Yangon,Yangon (North),Shwepyithar,Shwepyithar,16.955,96.0833,2,Myanmar Times,National,"On 29 November 2019, in Shwepyithar Township, in Yangon Region, about 360 workers of a Korean citizen owned World Jin garment factory in Shwepyithar Thardukan Industrial Zone (2) continued their picket-line which began November 25. The employer and managers of the factory went into hiding and the factory took their signboard down. The workers are protesting to demand the factory to pay the social security fees, renew employment contracts, increase wages, provide a good ventilation system at the workplace and provide separate bathrooms for males and females. Yaung Chi Oo Workers Association has been assisting the workers in protest. [size=about 360]",0,1576855215,MMR
7669603,104,MMR9175,9175,29-Nov-19,2019,1,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Myanmar (2016-2021),,1,Civilians (Myanmar),,7,17,Southeast Asia,Myanmar,Shan,Kyaukme,Namtu,Man War,22.9826,97.4237,1,BBC News,International,"On 29 November 2019, in Man War Village, in Namtu Township, in northern Shan State, an artillery shell fell into a corn field and hit the women in the field. Three women were injured and one was killed. The military claimed that it had clashed with TNLA and stray artillery from the clash hit the women whereas both TNLA and RCSS claimed that no clash broke out between them and the military. TNLA also claimed that the Myanmar military battalion 344 fired the artillery shells.",1,1612998728,MMR
7669442,104,MMR9185,9185,29-Nov-19,2019,1,Battles,Armed clash,Military Forces of Myanmar (2016-2021),,1,KIO/KIA: Kachin Independence Organization/Kachin Independence Army,,2,12,Southeast Asia,Myanmar,Kachin,Myitkyina,Waingmaw,Nam Sang Yang,24.8688,97.5366,2,Radio Free Asia; Myanmar Times; Kachin News Group,Subnational-National,"On 29 November 2019, near Nam Sang Yang Village, in Nam Sang Yang Village Tract, in Waingmaw Township, in Kachin State, fighting broke out between the Myanmar military LIB 140 and Kachin Independence Army battalion under brigade 5 at Pau Se military station. The KIA confirmed the military's seizure of its encampment. The military also claimed that it seized a temporary camp of KIA and recovered some weapons along with a dead body of KIA soldier.",1,1612998727,MMR
7669962,104,MMR9184,9184,29-Nov-19,2019,1,Battles,Armed clash,Military Forces of Myanmar (2016-2021),,1,ULA/AA: United League of Arakan/Arakan Army,,2,12,Southeast Asia,Myanmar,Rakhine,Mrauk-U,Kyauktaw,Kan Sauk,20.6808,92.9176,2,Eleven Media Group,National,"On 29 November 2019, in east of Kan Sauk Village, in Kan Sauk Village Tract, in Mrauk-U Township, in Rakhine State, the Myanmar military claimed that the Arakan Army attacked a total of six vessels carrying construction materials for the Paletwa bridge project on the Kalandan River. The military announcement said that navy vessels returned fired and incurred some damage to the vessels. Some military soldiers and officers from the navy were also injured.",0,1612998729,MMR
7671789,104,MMR9177,9177,29-Nov-19,2019,1,Battles,Armed clash,Military Forces of Myanmar (2016-2021),,1,ULA/AA: United League of Arakan/Arakan Army,,2,12,Southeast Asia,Myanmar,Rakhine,Mrauk-U,Kyauktaw,La Mu Ta Pin,20.7166,92.9978,2,Narinjara News,Subnational,"On 29 November 2019, near La Mu Ta Pin Village, in Kyauktaw Township, in Rakhine State, a clash broke out after the Arakan Army fired artillery shells at a group of Myanmar military vessels which were travelling in upper Kaladan River. A villager who was hit by a piece of shrapnel was injured and three houses were also destroyed.",0,1612998734,MMR
6693632,104,MMR9167,9167,28-Nov-19,2019,1,Protests,Peaceful protest,Protesters (Myanmar),FTUM: Federation of Trade Unions Myanmar; Labour Group (Myanmar),6,,,0,60,Southeast Asia,Myanmar,Yangon,Yangon (West),Kyauktada,Kyauktada,16.7743,96.1616,2,Mizzima,National,"On 28 November 2019, in Kyauktada Township, in Yangon Region, about 100 people staged a protest in front of the Yangon City Hall. The protesters demanded the arrested villagers of Aung Thabyay village in Patheingyi township in Mandalay region be released and called for an investigation into the death of a villager who was tortured in the prison. The Federation of Trade Unions Myanmar also joined the protest. [size=about 100]",0,1576855217,MMR
7672101,104,MMR9169,9169,28-Nov-19,2019,1,Battles,Armed clash,Military Forces of Myanmar (2016-2021),,1,RCSS/SSA-S: Restoration Council of Shan State/Shan State Army-South,,2,12,Southeast Asia,Myanmar,Shan,Kyaukme,Namtu,Man War,22.9826,97.4237,2,Radio Free Asia,Regional,"On 28 November 2019, near Man War Village, in Namtu Township, in northern Shan State, fighting broke out between the Myanmar military and the Restoration Council of Shan State.",0,1612998734,MMR
7672384,104,MMR9171,9171,28-Nov-19,2019,1,Battles,Armed clash,Military Forces of Myanmar (2016-2021),,1,RCSS/SSA-S: Restoration Council of Shan State/Shan State Army-South,,2,12,Southeast Asia,Myanmar,Shan,Kyaukme,Namtu,Man San,22.9327,97.426,2,Shan Herald Agency for News,Subnational,"On 28 November 2019, near Man San Village, in Namtu Township, in northern Shan State, fighting broke out between the Myanmar military and the Restoration Council of Shan State after a military soldier stepped on a landmine while the military was travelling to the hill where RCSS military camp is located.",0,1612998735,MMR
6693969,104,MMR9168,9168,28-Nov-19,2019,1,Explosions/Remote violence,Remote explosive/landmine/IED,Unidentified Armed Group (Myanmar),,3,Civilians (Myanmar),Rohingya Muslim Group (Myanmar),7,37,Southeast Asia,Myanmar,Chin,Mindat,Paletwa,Paletwa,21.3045,92.8555,3,Daily Star (Bangladesh),International,"On 28 November 2019, [location coded at Paletwa Township], in Chin State, a landmine explosion on the Myanmar side of the border along Bandarban in Bangladesh killed a Rohingya refugee and injured two others.",1,1576855218,MMR
7671683,104,MMR9166,9166,28-Nov-19,2019,1,Violence against civilians,Attack,Military Forces of Myanmar (2016-2021),,1,Civilians (Myanmar),,7,17,Southeast Asia,Myanmar,Rakhine,Mrauk-U,Kyauktaw,Khaung Toke,20.8818,93.0078,2,Narinjara News,Subnational,"On 28 November 2019, near Khaung Toke Village, in Kyauktaw Township, in Rakhine State, a 38-year old villager of Hna Ma Dar was shot by the Myanmar military while he was travelling on his boat from his village to Khaung Toke to sell the wood. He was seriously injured and taken to the hospital.",0,1612998733,MMR
7672767,104,MMR9172,9172,28-Nov-19,2019,1,Battles,Armed clash,Military Forces of Myanmar (2016-2021),,1,ULA/AA: United League of Arakan/Arakan Army,,2,12,Southeast Asia,Myanmar,Rakhine,Mrauk-U,Mrauk-U,Kyaung Taung,20.6278,93.2785,2,VOA,International,"On 28 November 2019, in north of Kyaung Taung Village, in Mrauk-U Township, in Rakhine State, fighting broke out between the Myanmar military and the Arakan Army.",0,1612998736,MMR
7672270,104,MMR9170,9170,28-Nov-19,2019,1,Battles,Armed clash,Military Forces of Myanmar (2016-2021),,1,PSLF/TNLA: Palaung State Liberation Front/Ta'ang National Liberation Army,,2,12,Southeast Asia,Myanmar,Shan,Kyaukme,Namhsan,Namhsan,22.965,97.1615,2,Radio Free Asia,Regional,"On 28 November 2019, in Namhsan Township, in northern Shan State, fighting broke out between the Ta'ang National Liberation Army and the Myanmar military in Kyet Thay village.",0,1612998735,MMR
6712374,104,MMR9362,9362,27-Nov-19,2019,1,Protests,Peaceful protest,Protesters (Myanmar),Labour Group (Myanmar),6,,,0,60,Southeast Asia,Myanmar,Yangon,Yangon (North),Hlaingthayar,Hlaingthayar,16.854,96.0689,2,Mizzima,National,"On 27 November 2019, in Hlaingthayar Township, in Yangon Region, 16 workers of Myanmar Nissenkan garment factory staged a strike for 10 days demanding their rights. But the employer denied the workers' demands and thus the workers blockaded the container trucks of the factory from going out of the factory. [size= 16]",0,1578511386,MMR
7671648,104,MMR9165,9165,27-Nov-19,2019,1,Battles,Armed clash,Military Forces of Myanmar (2016-2021),,1,ULA/AA: United League of Arakan/Arakan Army,,2,12,Southeast Asia,Myanmar,Rakhine,Mrauk-U,Mrauk-U,Kyaung Taung,20.6278,93.2785,2,Narinjara News,Subnational,"On 27 November 2019, near Kyaung Taung Village, in Mrauk-U Township, in Rakhine State, fighting broke out between the Myanmar military and the Arakan Army. The military used helicopters during the clash and an artillery battalion based in the Taung Phyu mountains fired artillery shells. A man in the village who was struck by the stray bullet during the clash died the next day at a hospital.",1,1612998733,MMR
6694014,104,MMR9162,9162,27-Nov-19,2019,1,Protests,Peaceful protest,Protesters (Myanmar),,6,,,0,60,Southeast Asia,Myanmar,Ayeyarwady,Maubin,Danubyu,Danubyu,17.2546,95.5958,1,Myanmar Times,National,"On 27 November 2019, in Danubyu Town, in Danubyu Township, in Ayeyarwady Region, local residents staged a protest and demanded action in accordance with the law regarding a public sportsground in Taw Gyi village tract, action against those who illegally dig lakes for fish farming, and th release the unlawfully arrested fishermen. [size=no report]",0,1576855218,MMR
7669633,104,MMR9163,9163,27-Nov-19,2019,1,Battles,Armed clash,Military Forces of Myanmar (2016-2021),Military Forces of Myanmar (2016-2021) Border Guard Force,1,NMSP/MNLA: New Mon State Party/Mon National Liberation Army,,2,12,Southeast Asia,Myanmar,Kayin,Kawkareik,Kyainseikgyi,Payathonzu,15.3044,98.3781,2,BBC News,International,"On 27 November 2019, near Payathonzu Town, in Kyainseikgyi Township, in Kayin State, a combined forces of Myanmar military and the Border Guard Force (BGF) clashed with the Mon National Liberation Army near its base in Japan Yay Twin village. One military soldier was injured. Three hundred Mon ethnic people fled their village to escape the fighting. MNLA claimed that the military took control of their Hinthar Tai Gate camp and Japan Yay Twin camp after the battle, but the military denied the claim.",0,1612998728,MMR
7671758,104,MMR9164,9164,27-Nov-19,2019,1,Battles,Armed clash,Military Forces of Myanmar (2016-2021),,1,ULA/AA: United League of Arakan/Arakan Army,,2,12,Southeast Asia,Myanmar,Rakhine,Mrauk-U,Myebon,Zay Di Taung,19.8931,93.7317,1,Narinjara News,Subnational,"On 27 November 2019, in Zay Di Taung Village, in Myebon Township, in Rakhine State, fighting broke out between the Myanmar military and the Arakan Army after the AA attacked a column of the military who approached the village on two motor boats.",0,1612998733,MMR
6694403,104,MMR9160,9160,26-Nov-19,2019,1,Explosions/Remote violence,Remote explosive/landmine/IED,Unidentified Armed Group (Myanmar),,3,Civilians (Germany),Civilians (Argentina),7,37,Southeast Asia,Myanmar,Shan,Kyaukme,Hsipaw,Kun Hauk,22.8057,97.181,2,Network Media Group,National,"On 26 November 2019, in between the villages of Kun Hauk and Pan Nyaung, in Hsipaw Township, in northern Shan State, a landmine explosion killed a German male tourist and injured an Argentinian woman.",1,1576855219,MMR
6694668,104,MMR9181,9181,26-Nov-19,2019,2,Protests,Peaceful protest,Protesters (Myanmar),Labour Group (Myanmar),6,,,0,60,Southeast Asia,Myanmar,Yangon,Yangon (North),Hlaingthayar,Hlaingthayar,16.854,96.0689,2,Eleven Media Group,National,"Since 26 November 2019, in Hlaingthayar Township, in Yangon Region, over 1,300 workers of New Way shoe factory at No.4 Industrial Zone have been protesting at a protest camp in front of the factory. The workers have made 21-point demands out of which 19 had been met. The employer refused to give overtime pay and yearly performance bonus. [size=over 1,300]",0,1576855220,MMR
7670302,104,MMR9159,9159,26-Nov-19,2019,1,Battles,Armed clash,Military Forces of Myanmar (2016-2021),,1,ULA/AA: United League of Arakan/Arakan Army,,2,12,Southeast Asia,Myanmar,Rakhine,Mrauk-U,Minbya,Pan Myaung,20.5998,93.2655,2,Irrawaddy,National,"On 26 November 2019, near Pan Myaung Village, in Minbya Township, in Rakhine State, fighting broke out between the Myanmar military and the Arakan Army.",0,1612998730,MMR
7671611,104,MMR9157,9157,26-Nov-19,2019,1,Battles,Armed clash,Military Forces of Myanmar (2016-2021),,1,ULA/AA: United League of Arakan/Arakan Army,,2,12,Southeast Asia,Myanmar,Rakhine,Mrauk-U,Mrauk-U,Kyaung Taung,20.6278,93.2785,1,Narinjara News,Subnational,"On 26 November 2019, in Kyaung Taung Village, in Mrauk-U Township, in Rakhine State, fighting broke out between the Myanmar military and the Arakan Army after the military launched offensive operation targeting Hill point 122. AA claimed that five military soldiers were killed during the clash.",5,1612998733,MMR
7669624,104,MMR9156,9156,26-Nov-19,2019,1,Battles,Armed clash,Military Forces of Myanmar (2016-2021),,1,PSLF/TNLA: Palaung State Liberation Front/Ta'ang National Liberation Army,,2,12,Southeast Asia,Myanmar,Shan,Kyaukme,Namhsan,Namhsan,22.965,97.1615,2,BBC News,International,"On 26 November 2019, in Namhsan township, in northern Shan State, fighting broke out between the Myanmar military and the Ta'ang National Liberation Army.",0,1612998728,MMR
7671779,104,MMR9158,9158,26-Nov-19,2019,1,Battles,Armed clash,Military Forces of Myanmar (2016-2021),,1,ULA/AA: United League of Arakan/Arakan Army,,2,12,Southeast Asia,Myanmar,Rakhine,Sittwe,Rathedaung,Ah Myet Taung,20.6551,92.7203,2,Narinjara News,Subnational,"On 26 November 2019, around the villages of Ah Myet Taung and Yae Soe Chaung, in Rathedaung Township, in Rakhine State, fighting broke out between the Myanmar military and the Arakan Army. Fighting has been ongoing in these areas for about 5 days.",0,1612998734,MMR
7819002,104,MMR9155,9155,26-Nov-19,2019,1,Protests,Peaceful protest,Protesters (Myanmar),Police Forces of Myanmar (2016-2021),6,,,0,60,Southeast Asia,Myanmar,Mandalay,Mandalay,,Mandalay,21.9747,96.0836,1,Myanmar Times,National,"On 26 November 2019, in Mandalay Town, in Mandalay Region, a prayer event led by a charity group comprised of police was held at the Mahamuni Pagoda. About 100 people joined the prayer and prayed for the safety of civil servants and civilians who were abducted in October by the Arakan Army. [size=about 100]",0,1618442050,MMR
7671633,104,MMR9150,9150,25-Nov-19,2019,1,Battles,Armed clash,Military Forces of Myanmar (2016-2021),,1,ULA/AA: United League of Arakan/Arakan Army,,2,12,Southeast Asia,Myanmar,Rakhine,Sittwe,Rathedaung,Ah Myet Taung,20.6551,92.7203,2,Narinjara News,Subnational,"On 25 November 2019, near the Wun Hla mountain range, at the back of Ah Myet Taung Village, in Rathedaung Township, in Rakhine State, fighting broke out between the AA and a column of Myanmar military travelling from Ah Myet Taung to Zee Khaung village.",0,1612998733,MMR
6695330,104,MMR9152,9152,25-Nov-19,2019,1,Protests,Peaceful protest,Protesters (Myanmar),,6,,,0,60,Southeast Asia,Myanmar,Shan,Kyaukme,Hsipaw,Htar Long,22.406,97.3121,2,Irrawaddy,National,"On 25 November 2019, near Htar Long Village, in Hsipaw Township, in northern Shan State, over 300 residents staged a protest during the visit of Shan State Minister for Electricity and Industry to the site of a planned hydropower dam on the Nam Ma River in the village. The villagers blocked the Minister from entering the village and refused to negotiate regarding the building of the dam and urged the government to withdraw the dam project. [size=over 300]",0,1576855222,MMR
6694835,104,MMR9153,9153,25-Nov-19,2019,1,Protests,Peaceful protest,Protesters (Myanmar),Labour Group (Myanmar); YCOWA: Yaung Chi Oo Workers Association,6,,,0,60,Southeast Asia,Myanmar,Yangon,Yangon (North),Shwepyithar,Shwepyithar,16.955,96.0833,2,Myanmar Times,National,"On 25 November 2019, in Shwepyithar Township, in Yangon Region, about 360 workers of a Korean citizen owned World Jin garment factory in Shwepyithar Thardukan Industrial Zone (2) began a picket-line and continued a protest that started on November 6. The workers are protesting to demand the factory to pay the social security fees, renew employment contracts, increase wages, provide a good ventilation system at the workplace and provide separate bathrooms for males and females. Yaung Chi Oo Workers Association has been assisting the workers in protest. [size=about 360]",0,1576855221,MMR
7669440,104,MMR9148,9148,25-Nov-19,2019,1,Battles,Armed clash,Military Forces of Myanmar (2016-2021),,1,ULA/AA: United League of Arakan/Arakan Army,,2,12,Southeast Asia,Myanmar,Rakhine,Sittwe,Rathedaung,Rathedaung,20.4817,92.7555,2,VOA; Narinjara News,Subnational-International,"On 25 November 2019, near Rathedaung Town, in Rathedaung Township, in Rakhine State, the Arakan Army launched an artillery attack on the Myanmar military navy vessel which was anchored in the Mayu River. The military also returned fire after moving their ships to Rathedaung where LIB 376,377 and 378 are located.",0,1612998727,MMR
7672005,104,MMR9149,9149,25-Nov-19,2019,1,Battles,Armed clash,Military Forces of Myanmar (2016-2021),,1,ULA/AA: United League of Arakan/Arakan Army,,2,12,Southeast Asia,Myanmar,Rakhine,Sittwe,Rathedaung,Kyauk Tan,20.5948,92.7511,2,Radio Free Asia,Regional,"On 25 November 2019, in between the villages of Kyauk Tan and Laing Gwin, in Rathedaung Township, in Rakhine State, fighting broke out between the Myanmar military and the Arakan Army.",0,1612998734,MMR
6694893,104,MMR9151,9151,25-Nov-19,2019,1,Protests,Peaceful protest,Protesters (Myanmar),Buddhist Group (Myanmar),6,,,0,60,Southeast Asia,Myanmar,Yangon,Yangon (West),Kyauktada,Kyauktada,16.7743,96.1616,2,Radio Free Asia,Regional,"On 25 November 2019, in Kyauktada Township, in Yangon Region, more than 30 Buddhist nationalists led by a monk staged a protest against the ICJ case against Myanmar which Gambia filed in relation to the state violence against Rohingya Muslims in 2017. [size=more than 30]",0,1576855221,MMR
7671568,104,MMR9144,9144,24-Nov-19,2019,1,Explosions/Remote violence,Remote explosive/landmine/IED,Unidentified Armed Group (Myanmar),,3,Military Forces of Myanmar (2016-2021),,1,13,Southeast Asia,Myanmar,Rakhine,Mrauk-U,Minbya,Ngan Tet,20.3442,93.3968,2,Narinjara News,Subnational,"On 24 November 2019, in between the village tracts of Ngan Tet and Hpon Thar Wa, in Minbya Township, in Rakhine State, a landmine exploded in a farm between two village tracts when a column of Myanmar military passed through it. The military arrested two men from Kyauk Maw village on suspicion in connection with the mine explosion.",0,1612998733,MMR
7671583,104,MMR9146,9146,24-Nov-19,2019,1,Explosions/Remote violence,Remote explosive/landmine/IED,Unidentified Armed Group (Myanmar),,3,Military Forces of Myanmar (2016-2021),,1,13,Southeast Asia,Myanmar,Rakhine,Maungdaw,Buthidaung,Kin Chaung,20.8055,92.5498,2,Narinjara News,Subnational,"On 24 November 2019, in between Kin Chaung and Shwe Baho Villages, in Maungdaw Township, in Rakhine State, a convoy of Myanmar military was attacked by an unidentified group with landmines when it arrived near a bridge located in a half mile away from the village.",0,1612998733,MMR
7671377,104,MMR9143,9143,24-Nov-19,2019,1,Battles,Armed clash,Military Forces of Myanmar (2016-2021),,1,ULA/AA: United League of Arakan/Arakan Army,,2,12,Southeast Asia,Myanmar,Chin,Mindat,Paletwa,Ton Ma Wa,21.1789,92.9229,2,Khonumthung News,Subnational,"On 24 November 2019, near Ton Ma Wa Village, in Paletwa Township, in Chin State, a clash broke out between the Myanmar military and the Arakan Army. A man in his 40s and a 12-year-old girl were injured as they were hit by an artillery shell from the clash.",0,1612998733,MMR
